"","Hard_Coral","Soft_Coral","Bleached_Coral","Population_Bleached","Barramundi Cod","Butterflyfish","Coral Trout","Moray","Grouper","Qld Grouper","Humphead","Bumphead","Parrotfish","Snapper","Sweetlips","Clam","Sea cucumber","Urchins","Anemone","Banded coral shrimp","Trochus","Triton","Lobster","Drupella snail","Crown of Throwns","Coral damage","Coral disease","Unknown coral scar","Drupella scar","COTS scar","Marine debris","HC","SC","BC","RKC","RC","NIA","SP","OT","SI","RB","SD","Location","Date"
"999",39.38,3.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.375,3.75,0,3.75,19.375,26.875,1.875,3.75,0,0,1.25,"Osprey Reef - Admiralty Anchor",2002-05-14
"1000",40,2.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2.5,17.5,0,30.625,0,0,7.5,0,1.875,0,"Osprey Reef - Admiralty Anchor",2004-03-17
"1001",45.63,1.88,0,0,0,24,0,0,0,0,0,0,11,0,0,54,1,0,0,0,2,0,0,9,0,1,0,0,0,0,0,45.625,1.875,0,0,43.125,6.25,0,2.5,0,0.625,0,"Osprey Reef - Admiralty Anchor",2008-04-21
"1002",46.25,1.25,8.13,13.75,0,35,0,0,2,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,46.25,1.25,8.125,0,21.25,16.25,0.625,6.25,0,0,0,"Osprey Reef - Admiralty Anchor",2002-03-24
"1003",17.5,3.13,6.25,4,0,34,0,0,14,0,0,0,3,2,0,7,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1004",17.5,3.13,6.25,4,0,34,0,0,14,0,0,0,3,2,0,7,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1005",17.5,3.13,6.25,4,0,34,0,0,14,0,0,0,3,2,0,7,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1006",17.5,3.13,6.25,4,0,34,0,0,14,0,0,0,3,2,0,7,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1007",28.13,10.63,3.75,4,0,38,0,0,8,0,1,0,16,6,3,7,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1008",28.13,10.63,3.75,4,0,38,0,0,8,0,1,0,16,6,3,7,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1009",28.13,10.63,3.75,4,0,38,0,0,8,0,1,0,16,6,3,7,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1010",28.13,10.63,3.75,4,0,38,0,0,8,0,1,0,16,6,3,7,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1011",17.5,3.13,6.25,4,0,34,0,0,14,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1012",17.5,3.13,6.25,4,0,34,0,0,14,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1013",17.5,3.13,6.25,4,0,34,0,0,14,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1014",17.5,3.13,6.25,4,0,34,0,0,14,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1015",28.13,10.63,3.75,4,0,34,0,0,14,0,0,0,3,2,0,7,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1016",28.13,10.63,3.75,4,0,34,0,0,14,0,0,0,3,2,0,7,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1017",28.13,10.63,3.75,4,0,34,0,0,14,0,0,0,3,2,0,7,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1018",28.13,10.63,3.75,4,0,34,0,0,14,0,0,0,3,2,0,7,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1019",28.13,10.63,3.75,4,0,34,0,0,14,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1020",28.13,10.63,3.75,4,0,34,0,0,14,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1021",28.13,10.63,3.75,4,0,34,0,0,14,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1022",28.13,10.63,3.75,4,0,34,0,0,14,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1023",17.5,3.13,6.25,4,0,38,0,0,8,0,1,0,16,6,3,7,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1024",17.5,3.13,6.25,4,0,38,0,0,8,0,1,0,16,6,3,7,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1025",17.5,3.13,6.25,4,0,38,0,0,8,0,1,0,16,6,3,7,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1026",17.5,3.13,6.25,4,0,38,0,0,8,0,1,0,16,6,3,7,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1027",17.5,3.13,6.25,4,0,38,0,0,8,0,1,0,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1028",17.5,3.13,6.25,4,0,38,0,0,8,0,1,0,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1029",17.5,3.13,6.25,4,0,38,0,0,8,0,1,0,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1030",17.5,3.13,6.25,4,0,38,0,0,8,0,1,0,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1031",28.13,10.63,3.75,4,0,38,0,0,8,0,1,0,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1032",28.13,10.63,3.75,4,0,38,0,0,8,0,1,0,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1033",28.13,10.63,3.75,4,0,38,0,0,8,0,1,0,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125,10.625,3.75,0,44.375,1.875,0,11.25,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1034",28.13,10.63,3.75,4,0,38,0,0,8,0,1,0,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,3.125,6.25,0,55.625,0,0.625,16.875,0,0,0,"Osprey Reef - North Horn",2004-03-02
"1035",32.5,5.63,0,0,0,53,0,0,1,0,2,0,12,6,0,17,0,8,0,0,1,0,0,5,0,4,0,4,0,0,2,32.5,5.625,0,0,61.25,0,0,0.625,0,0,0,"Osprey Reef - North Horn",2007-05-07
"1036",34.38,10,0,0,0,25,0,1,0,0,1,0,10,8,0,23,0,41,0,0,2,0,0,21,0,3,0,2,6,0,1,34.375,10,0,0,54.375,0.625,0,0.625,0,0,0,"Osprey Reef - North Horn",2006-05-08
"1037",36.25,6.88,0,0,0,56,0,0,2,0,2,1,4,2,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,36.25,6.875,0,0.625,46.875,4.375,1.875,2.5,0,0.625,0,"Osprey Reef - North Horn",2003-01-13
"1038",36.25,5,1.88,0,0,52,0,0,0,0,8,0,25,4,0,16,0,21,0,0,1,0,0,1,0,65,0,1,1,0,1,36.25,5,1.875,1.875,53.75,0,0,1.25,0,0,0,"Osprey Reef - North Horn",2005-03-14
"1039",38.75,16.88,0,1,0,37,0,0,2,0,2,0,13,4,0,20,0,80,0,0,0,0,0,7,0,42,0,5,7,0,0,38.75,16.875,0,1.875,37.5,0,1.25,3.75,0,0,0,"Osprey Reef - North Horn",2005-03-15
"1040",32.5,5.63,18.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,5.625,18.125,0,35.625,0,0,8.125,0,0,0,"Osprey Reef - North Horn",2004-03-16
"1041",39.38,7.5,0,0,0,56,1,0,0,0,0,0,8,7,0,17,0,0,0,0,2,0,0,0,0,3,0,9,0,0,1,39.375,7.5,0,0,50.625,1.875,0.625,0,0,0,0,"Osprey Reef - North Horn",2008-04-21
"1042",40.63,5.63,0,0,0,57,0,0,0,0,3,0,7,4,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40.625,5.625,0,0.625,48.125,1.25,3.125,0.625,0,0,0,"Osprey Reef - North Horn",2001-03-26
"1043",35.63,5.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.625,5.625,0,1.25,53.75,0.625,1.25,1.875,0,0,0,"Osprey Reef - North Horn",2002-03-26
"1044",12.5,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,0,0,11,0,0,152,0,31,0,44,27,0,0,12.5,0,0,0.625,50,0.625,0,0.625,0,2.5,33.125,"Oyster Stacks - Oyster Stacks Central",2013-06-11
"1045",8.13,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,0,2,0,0,13,0,12,4,1,5,0,0,8.125,0,0,0.625,55,0,0,0,0,2.5,33.75,"Oyster Stacks - Oyster Stacks Central",2016-02-28
"1046",10.63,0,1.25,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,0,0,1,0,0,22,0,6,8,8,10,0,0,10.625,0,1.25,0,51.25,0.625,0,0,0,18.125,18.125,"Oyster Stacks - Oyster Stacks Central",2016-02-28
"1047",16.25,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,0,0,0,1,0,0,138,0,22,0,31,32,0,0,16.25,0,0,0.625,38.125,0,0,0,0,6.875,38.125,"Oyster Stacks - Oyster Stacks North",2013-06-16
"1048",7.5,0,0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,15,0,9,1,20,7,0,0,7.5,0,0,0,42.5,2.5,0,0,1.875,15,30.625,"Oyster Stacks - Oyster Stacks North",2016-02-24
"1049",9.38,0,0,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,0,1,0,1,0,0,26,0,5,1,7,10,0,0,9.375,0,0,0,37.5,1.875,0,0,0,16.875,34.375,"Oyster Stacks - Oyster Stacks North",2016-02-24
"1050",18.13,0.63,0.63,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,2,0,0,49,0,7,44,14,10,0,0,18.125,0.625,0.625,0,59.375,0.625,1.875,0.625,0,1.875,16.25,"Oyster Stacks - Oyster Stacks South",2016-02-25
"1051",10,0.63,0,12.5,0,2,0,0,0,0,0,0,3,0,0,5,7,1,0,0,1,0,1,75,0,6,10,7,16,0,0,10,0.625,0,0,55.625,1.875,0,0,0,2.5,29.375,"Oyster Stacks - Oyster Stacks South",2016-02-28
"1052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.875,19.375,0,5,0,0,23.75,"Palm Beach Artificial Reef - Palm Beach Artificial Reef",2019-12-20
"1053",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,21.875,0,8.125,0,0,0,"Palm Beach Artificial Reef - Palm Beach Artificial Reef",2020-06-24
"1054",7.5,10,1.25,0.25,0,18,0,0,0,0,3,0,1,0,1,0,0,111,0,0,0,0,0,15,0,14,0,7,1,0,2,7.5,10,1.25,0,41.25,15,5,7.5,0.625,7.5,4.375,"Palm Beach Reef - Palm Beach Reef",2007-10-01
"1055",20.63,5.63,0,0,0,23,0,0,0,0,0,0,1,4,1,0,0,136,0,0,0,0,0,0,0,0,0,28,1,0,0,20.625,5.625,0,0,35.625,2.5,9.375,15,0,6.875,4.375,"Palm Beach Reef - Palm Beach Reef",2008-08-03
"1056",3.13,1.25,0.63,0.25,0,12,0,0,0,0,0,0,0,0,3,0,0,95,152,0,0,0,0,41,0,0,1,2,2,0,3,3.125,1.25,0.625,0.625,68.125,1.25,5,1.25,0,0,18.75,"Palm Beach Reef - Palm Beach Reef",2021-05-11
"1057",11.25,18.13,1.88,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,103,0,0,0,0,0,0,0,0,1,10,0,0,1,11.25,18.125,1.875,0,43.75,3.125,6.25,11.25,0,0,4.375,"Palm Beach Reef - Palm Beach Reef",2011-10-12
"1058",3.13,8.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,81,80,0,0,0,0,1,0,5,0,0,1,0,1,3.125,8.125,0,0,55,0,6.875,8.75,0.625,9.375,8.125,"Palm Beach Reef - Palm Beach Reef",2019-07-13
"1059",17.5,2.5,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,101,0,0,0,0,1,0,0,1,0,0,1,0,0,17.5,2.5,0,0,38.125,1.25,8.125,25,2.5,2.5,2.5,"Palm Beach Reef - Palm Beach Reef",2009-12-22
"1060",8.75,3.13,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,85,19,0,0,0,0,0,0,2,1,3,2,0,1,8.75,3.125,0,0,63.75,3.125,14.375,6.25,0,0.625,0,"Palm Beach Reef - Palm Beach Reef",2013-11-22
"1061",4.38,5.63,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25,132,0,0,0,0,23,0,3,0,0,0,0,0,4.375,5.625,0,0,40.625,15.625,11.25,8.125,0,4.375,10,"Palm Beach Reef - Palm Beach Reef",2015-11-22
"1062",5,2.5,0,0.25,0,10,0,2,0,0,0,0,0,0,2,0,0,127,131,0,0,0,0,7,0,0,0,3,1,0,1,5,2.5,0,0,63.75,0,6.875,10.625,0,1.25,10,"Palm Beach Reef - Palm Beach Reef",2020-06-24
"1063",5,3.13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.125,0,0,51.875,4.375,7.5,10,0,0.625,17.5,"Palm Beach Reef - Palm Beach Reef",2017-03-27
"1064",2.5,0.63,3.13,0.25,0,13,0,1,0,0,0,0,0,0,1,0,0,83,90,0,0,0,1,24,0,3,0,3,2,0,2,2.5,0.625,3.125,0,78.75,0.625,8.75,2.5,0,0,3.125,"Palm Beach Reef - Palm Beach Reef",2021-05-11
"1065",1.88,3.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,156,137,34,0,0,0,1,0,2,3,0,8,0,1,1.875,3.75,0,0,55.625,0,11.25,16.875,0.625,1.875,8.125,"Palm Beach Reef - Palm Beach Reef",2019-07-13
"1066",13.13,1.88,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,59,0,0,0,0,0,0,0,3,2,0,0,0,0,13.125,1.875,0,0,56.875,0,12.5,10,3.125,0,2.5,"Palm Beach Reef - Palm Beach Reef",2009-09-20
"1067",16.25,3.13,0.63,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,142,159,0,0,0,0,0,0,0,3,0,0,0,0,16.25,3.125,0.625,0,34.375,17.5,7.5,11.875,0,1.25,7.5,"Palm Beach Reef - Palm Beach Reef",2015-11-22
"1068",5.63,4.38,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,132,130,5,1,0,0,16,0,0,0,2,1,0,2,5.625,4.375,0,0,65,0,5.625,12.5,0,0.625,6.25,"Palm Beach Reef - Palm Beach Reef",2020-06-24
"1069",21.25,21.25,2.5,0,0,32,2,0,1,0,0,5,5,15,1,54,0,0,0,0,0,0,0,0,0,5,11,12,0,0,0,21.25,21.25,2.5,1.875,8.125,0,1.25,0,10.625,6.25,26.875,"Palm Island Reefs - Curacoa Island",2006-04-18
"1070",22.5,7.5,0,0.75,0,10,21,2,0,0,0,0,5,4,2,8,0,0,0,0,1,0,0,9,0,11,0,3,0,0,3,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1071",22.5,7.5,0,0.75,0,10,21,2,0,0,0,0,5,4,2,8,0,0,0,0,1,0,0,9,0,11,0,3,0,0,3,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1072",22.5,7.5,0,0.75,0,10,21,2,0,0,0,0,5,4,2,8,0,0,0,0,1,0,0,9,0,1,0,2,0,0,7,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1073",22.5,7.5,0,0.75,0,10,21,2,0,0,0,0,5,4,2,8,0,0,0,0,1,0,0,9,0,1,0,2,0,0,7,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1074",22.5,7.5,0,0.75,0,7,7,1,7,0,0,0,9,6,0,8,0,0,0,0,1,0,0,9,0,11,0,3,0,0,3,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1075",22.5,7.5,0,0.75,0,7,7,1,7,0,0,0,9,6,0,8,0,0,0,0,1,0,0,9,0,11,0,3,0,0,3,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1076",22.5,7.5,0,0.75,0,7,7,1,7,0,0,0,9,6,0,8,0,0,0,0,1,0,0,9,0,1,0,2,0,0,7,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1077",22.5,7.5,0,0.75,0,7,7,1,7,0,0,0,9,6,0,8,0,0,0,0,1,0,0,9,0,1,0,2,0,0,7,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1078",50,19.38,0,0.75,0,7,7,1,7,0,0,0,9,6,0,21,0,0,0,0,0,0,0,0,0,11,0,3,0,0,3,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1079",50,19.38,0,0.75,0,7,7,1,7,0,0,0,9,6,0,21,0,0,0,0,0,0,0,0,0,11,0,3,0,0,3,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1080",50,19.38,0,0.75,0,7,7,1,7,0,0,0,9,6,0,21,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1081",50,19.38,0,0.75,0,7,7,1,7,0,0,0,9,6,0,21,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1082",50,19.38,0,0.75,0,10,21,2,0,0,0,0,5,4,2,21,0,0,0,0,0,0,0,0,0,11,0,3,0,0,3,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1083",50,19.38,0,0.75,0,10,21,2,0,0,0,0,5,4,2,21,0,0,0,0,0,0,0,0,0,11,0,3,0,0,3,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1084",50,19.38,0,0.75,0,10,21,2,0,0,0,0,5,4,2,21,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1085",50,19.38,0,0.75,0,10,21,2,0,0,0,0,5,4,2,21,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1086",22.5,7.5,0,0.75,0,10,21,2,0,0,0,0,5,4,2,21,0,0,0,0,0,0,0,0,0,11,0,3,0,0,3,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1087",22.5,7.5,0,0.75,0,10,21,2,0,0,0,0,5,4,2,21,0,0,0,0,0,0,0,0,0,11,0,3,0,0,3,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1088",22.5,7.5,0,0.75,0,10,21,2,0,0,0,0,5,4,2,21,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1089",22.5,7.5,0,0.75,0,10,21,2,0,0,0,0,5,4,2,21,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1090",22.5,7.5,0,0.75,0,7,7,1,7,0,0,0,9,6,0,21,0,0,0,0,0,0,0,0,0,11,0,3,0,0,3,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1091",22.5,7.5,0,0.75,0,7,7,1,7,0,0,0,9,6,0,21,0,0,0,0,0,0,0,0,0,11,0,3,0,0,3,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1092",22.5,7.5,0,0.75,0,7,7,1,7,0,0,0,9,6,0,21,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1093",22.5,7.5,0,0.75,0,7,7,1,7,0,0,0,9,6,0,21,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1094",50,19.38,0,0.75,0,10,21,2,0,0,0,0,5,4,2,8,0,0,0,0,1,0,0,9,0,11,0,3,0,0,3,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1095",50,19.38,0,0.75,0,10,21,2,0,0,0,0,5,4,2,8,0,0,0,0,1,0,0,9,0,11,0,3,0,0,3,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1096",50,19.38,0,0.75,0,10,21,2,0,0,0,0,5,4,2,8,0,0,0,0,1,0,0,9,0,1,0,2,0,0,7,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1097",50,19.38,0,0.75,0,10,21,2,0,0,0,0,5,4,2,8,0,0,0,0,1,0,0,9,0,1,0,2,0,0,7,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1098",50,19.38,0,0.75,0,7,7,1,7,0,0,0,9,6,0,8,0,0,0,0,1,0,0,9,0,11,0,3,0,0,3,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1099",50,19.38,0,0.75,0,7,7,1,7,0,0,0,9,6,0,8,0,0,0,0,1,0,0,9,0,11,0,3,0,0,3,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
"1100",50,19.38,0,0.75,0,7,7,1,7,0,0,0,9,6,0,8,0,0,0,0,1,0,0,9,0,1,0,2,0,0,7,50,19.375,0,0.625,10,6.25,0,12.5,0.625,0.625,0,"Palm Island Reefs - Curacoa Island",2005-09-19
"1101",50,19.38,0,0.75,0,7,7,1,7,0,0,0,9,6,0,8,0,0,0,0,1,0,0,9,0,1,0,2,0,0,7,22.5,7.5,0,0,34.375,0,1.25,0,6.875,18.125,9.375,"Palm Island Reefs - Curacoa Island",2005-09-19
